Vehicle ID,Owner ID,Make,Model,Year,Vehicle Type,License Status,Last Renewal Date,Expiration Date,Fine Amount,Agent Service Used,Online Platform Used,Compliance History,Geographic Location,Region,Income Level,Number of Vehicles Owned,Previous Violations,Agent Hours Used,User Feedback Score,Predictive Score,Preferred Payment Mode,Date of Data Collection,Days Since Last Renewal,Number of Late Renewals in Last 3 Years,Average Renewal Lag Days,Agent Synchronization Lag,Month,Quarter,vehicle_age_years,late_renewal_rate,renewal_frequency,payment_digital_score,region_risk_score,agent_efficiency,is_licensed
VH-BE95BD9D,OWN-235268DA,Audi,Q7,2005,Minivan,Compliant,2025-09-03,2026-09-03,,Online,Zinara Portal,Occasional Late,"Chinhoyi, Mashonaland West",Urban,Low,1,2,0.0,3.3,0.083,Mobile Money,2025-10-30,57,3,28.59,0.0,10,4,20,1.0,0.0466822274091363,0.8,0.3,1.0,True
VH-1753E728,OWN-56309F12,Mazda,323,2017,Minivan,Non-compliant,2024-01-05,2024-12-08,0.0,In-person,,Always Compliant,"Chegutu, Harare",Rural,High,3,0,6.46,,0.813,Bank Transfer,2024-03-01,56,5,17.29,11.44,3,1,7,1.6666666666666667,0.42347449149716576,0.6,0.7,0.5229357798165137,False
VH-4956F897,OWN-D073226F,Foton,Sauvana,2024,Sedan,Compliant,2024-10-12,,0.0,In-person,,Always Compliant,"Gweru, Manicaland",,Low,1,0,0.83,,0.345,Agent,2025-09-28,351,0,0.0,8.68,9,3,1,0.0,1.0,0.4,0.5,0.6380316930775647,True
VH-0CC348CC,OWN-B5BDCA68,JAC,S2,2016,Suv,Compliant,2024-03-16,2025-03-16,,Agent,,Always Compliant,"Zvishavane, Masvingo",Rural,High,1,5,5.46,3.9,0.553,Online,2025-11-10,604,5,14.09,9.76,11,4,9,1.6666666666666667,0.5301767255751917,1.0,0.7,0.5929941618015013,True
VH-509D8FC4,OWN-8C1C150D,Mercedes-Benz,E-Class,2019,Motorcycle,Compliant,2023-12-25,2024-12-24,3904.14,Online,Paynow,Always Compliant,"Kariba, Matabeleland South",,Middle,1,2,0.0,,0.122,Cash,2025-10-24,669,2,25.05,0.0,10,4,6,0.6666666666666666,0.1647215738579526,0.0,0.5,1.0,True
VH-F2EE8FF5,OWN-406F25F9,Mazda,BT-50,2008,Minivan,Compliant,2023-01-20,2024-01-20,0.0,Online,Paynow,Always Compliant,"Shurugwi, Mashonaland East",Rural,Nan,1,0,0.0,1.6,0.4,Agent,2024-07-13,540,5,5.13,0.0,7,3,16,1.6666666666666667,0.8289429809936646,0.4,0.7,1.0,True
VH-9C857080,OWN-F4A3B4EC,Haval,Jolion,2021,Minivan,Compliant,2025-01-15,,0.0,Online,Innbucks,Always Compliant,"Shurugwi, Mashonaland East",,Very High,1,0,0.0,1.3,0.873,Cash,2025-10-20,278,2,28.36,0.0,10,4,4,0.6666666666666666,0.054351450483494435,0.0,0.5,1.0,True
VH-C0B7F91B,OWN-4DB19031,Hyundai,Santa Fe,2011,Motorcycle,Compliant,2023-03-31,2024-03-30,0.0,In-person,,Always Compliant,"Chegutu, Mashonaland East",Urban,Low,2,0,7.69,4.2,0.863,Bank Transfer,2025-03-21,721,4,28.8,12.73,3,1,14,1.3333333333333333,0.03967989329776589,0.6,0.3,0.469140950792327,True
VH-BD9FA5DE,OWN-C65FFC7D,Toyota,Land Cruiser,2023,Sedan,Compliant,2023-10-29,2024-10-28,0.0,In-person,,Always Compliant,"Chegutu, Mashonaland Central",Rural,Low,2,1,3.99,,0.639,Agent,2024-05-28,212,1,6.14,5.19,5,2,1,0.3333333333333333,0.7952650883627876,0.4,0.7,0.7835696413678065,True
VH-FB8AD6ED,OWN-703DFD44,Land Rover,Defender,2016,Truck,Compliant,2024-10-05,2025-10-05,0.0,Agent,,Occasional Late,"Ruwa, Mashonaland West",Rural,Low,2,1,,,0.593,Mobile Money,2025-03-28,174,3,6.5,9.72,3,1,9,1.0,0.7832610870290097,0.8,0.7,0.5946622185154296,True
VH-89A69CC2,OWN-ED195F41,Audi,A4,2001,Pickup,Expired,2022-08-25,2021-12-13,0.0,Agent,,Occasional Late,"Bulawayo, Bulawayo",Urban,Very High,3,0,77.1,1.0,0.912,Mobile Money,2024-02-23,547,0,0.0,23.93,2,1,23,0.0,1.0,0.8,0.3,0.00208507089241039,False
VH-55834C94,OWN-2772F4B8,Toyota,Hilux,2010,Motorcycle,Compliant,2022-08-21,2023-08-21,0.0,Agent,,Always Compliant,"Bindura, Bulawayo",Rural,Very High,1,0,5.28,1.5,0.725,Cash,2024-03-09,566,0,0.0,21.17,3,1,14,0.0,1.0,0.0,0.7,0.11718098415346112,True
VH-6DF6DA38,OWN-6FAB8E54,Isuzu,D-Max,2011,Hatchback,Compliant,2023-11-21,2024-11-20,4052.14,Online,Ecocash,Always Compliant,"Chegutu, Manicaland",Urban,Low,2,1,0.0,2.9,0.838,Bank Transfer,2024-03-02,102,1,22.7,0.0,3,1,13,0.3333333333333333,0.24308102700900303,0.6,0.3,1.0,True
VH-5726F8CA,OWN-191DAE28,Kia,Sorento,2005,Motorcycle,Compliant,2023-12-13,,0.0,Agent,,Occasional Late,"Shurugwi, Manicaland",Urban,High,4,0,1.08,2.2,0.52,Cash,2024-06-11,181,5,1.29,8.8,6,2,19,1.6666666666666667,0.9569856618872957,0.0,0.3,0.6330275229357798,True
VH-1B812200,OWN-9BCBF1DB,Toyota,RAV4,2007,Pickup,Expired,2024-03-12,2023-03-22,0.0,In-person,,Always Compliant,"Zvishavane, Masvingo",,Middle,3,0,7.54,2.4,0.398,Bank Transfer,2025-09-24,561,0,0.0,19.64,9,3,18,0.0,1.0,0.6,0.5,0.18098415346121766,False
VH-43F4EBE1,OWN-06F18054,Toyota,Prado,2004,Minivan,Expired,2024-11-26,,0.0,In-person,,Always Compliant,"Beitbridge, Bulawayo",,Middle,1,0,,2.9,0.763,Mobile Money,2025-04-07,132,4,6.33,12.59,4,2,21,1.3333333333333333,0.7889296432144048,0.8,0.5,0.4749791492910759,False
VH-FAB0E603,OWN-EE058F52,Volkswagen,Tiguan,2023,Sedan,Non-compliant,2024-04-14,2024-10-30,0.0,Online,Telecash,Always Compliant,"Mutare, Mashonaland Central",,Middle,1,0,0.0,,0.124,Online,2025-11-10,575,5,11.12,0.0,11,4,2,1.6666666666666667,0.6292097365788596,1.0,0.5,1.0,False
VH-81B721F2,OWN-1E2DE4A3,Toyota,Corolla,2016,Truck,Compliant,2024-03-02,2025-03-02,2891.73,Agent,,Always Compliant,"Ruwa, Midlands",Rural,Middle,1,1,7.94,4.8,0.421,Bank Transfer,2025-01-18,322,4,24.24,20.87,1,1,9,1.3333333333333333,0.191730576858953,0.6,0.7,0.12969140950792324,True
VH-5BFF5474,OWN-24ACF678,BMW,X5,2002,Hatchback,Non-compliant,2023-01-29,2023-11-21,0.0,In-person,,Occasional Late,"Norton, Manicaland",Rural,High,2,0,2.71,4.8,0.891,Online,2024-03-27,423,1,25.18,19.37,3,1,22,0.3333333333333333,0.16038679559853286,1.0,0.7,0.1922435362802335,False
VH-DC4F00D2,OWN-88106B0B,Mercedes-Benz,C-Class,2024,Suv,Compliant,2024-06-25,2025-06-25,0.0,In-person,,Always Compliant,"Lupane, Masvingo",,Low,1,0,3.48,3.6,0.174,Mobile Money,2025-09-15,447,2,16.85,23.87,9,3,1,0.6666666666666666,0.4381460486828942,0.8,0.5,0.004587155963302725,True
VH-D939D6A2,OWN-F451EFD6,Mercedes-Benz,Actros,2010,Minivan,Compliant,2023-12-08,2024-12-07,0.0,Agent,,Occasional Late,"Plumtree, Midlands",,High,4,0,,,0.142,Bank Transfer,2024-05-27,171,4,13.02,0.72,5,2,14,1.3333333333333333,0.5658552850950317,0.6,0.5,0.9699749791492911,True
VH-665D7CD5,OWN-BA2511CA,Honda,Fit,2018,Motorcycle,Compliant,2023-03-08,2024-03-07,,Agent,,Always Compliant,"Chegutu, Matabeleland South",Rural,Low,4,0,3.55,4.2,0.098,Mobile Money,2024-01-04,302,1,24.22,7.53,1,1,6,0.3333333333333333,0.19239746582194062,0.8,0.7,0.6859883236030024,True
VH-71970AEC,OWN-9BE83CAB,Audi,A3,2008,Motorcycle,Compliant,2023-06-17,2024-06-16,0.0,Online,Zinara Portal,Always Compliant,"Kadoma, Mashonaland East",,Low,3,0,0.0,1.0,0.668,Bank Transfer,2025-03-09,631,3,18.01,0.0,3,1,17,1.0,0.3994664888296098,0.6,0.5,1.0,True
VH-DF680551,OWN-88A3AA2D,Hyundai,Tucson,2001,Sedan,Compliant,2023-09-05,2024-09-04,0.0,In-person,,Always Compliant,"Lupane, Masvingo",Rural,Low,1,2,0.86,1.3,0.63,Online,2025-11-10,797,5,9.64,10.88,11,4,24,1.6666666666666667,0.6785595198399466,1.0,0.7,0.5462885738115095,True
VH-108549D6,OWN-8E571DDA,Mitsubishi,Pajero,2018,Pickup,Compliant,2024-02-17,2025-02-16,0.0,Agent,,Always Compliant,"Chiredzi, Masvingo",Rural,High,1,2,,4.5,0.726,Cash,2024-10-29,255,5,3.9,3.29,10,4,6,1.6666666666666667,0.8699566522174058,0.0,0.7,0.8628023352793995,True
VH-C7396DAD,OWN-A2DCB345,Toyota,Avanza,2002,Minivan,Expired,2023-09-30,2022-10-06,0.0,In-person,,Always Compliant,"Victoria Falls, Matabeleland North",,High,1,1,3.48,,0.232,Mobile Money,2025-11-10,772,2,10.74,22.33,11,4,23,0.6666666666666666,0.6418806268756252,0.8,0.5,0.06880733944954143,False
VH-C090CCC5,OWN-C694A8FB,Isuzu,D-Max,2012,Sedan,Compliant,2024-09-29,2025-09-29,0.0,Agent,,Always Compliant,"Beitbridge, Matabeleland South",Urban,Very High,1,0,,,0.496,Bank Transfer,2025-04-15,198,2,11.28,4.57,4,2,13,0.6666666666666666,0.6238746248749583,0.6,0.3,0.8094245204336947,True
VH-D81FFD97,OWN-3DEBE113,Chevrolet,Spark,2021,Hatchback,Compliant,2023-09-08,2024-09-07,0.0,Online,Zinara Portal,Always Compliant,"Norton, Mashonaland East",,Low,1,0,0.0,,0.452,Agent,2025-05-22,622,0,0.0,0.0,5,2,4,0.0,1.0,0.4,0.5,1.0,True
VH-A931BED7,OWN-2E574D75,Hyundai,i20,2017,Sedan,Non-compliant,2022-06-21,2022-08-17,0.0,Online,Zinara Portal,Always Compliant,"Gweru, Matabeleland North",Rural,Very High,3,2,0.0,1.4,0.193,Bank Transfer,2023-12-28,555,3,5.15,0.0,12,4,6,1.0,0.8282760920306769,0.6,0.7,1.0,False
VH-CC0E23CF,OWN-3B5DD34D,Great Wall,Hover,2023,Motorcycle,Compliant,2023-12-08,2024-12-07,0.0,Online,Paynow,Always Compliant,"Victoria Falls, Midlands",,High,1,2,0.0,2.8,0.739,Cash,2024-08-31,267,5,17.66,0.0,8,3,1,1.6666666666666667,0.4111370456818939,0.0,0.5,1.0,True
VH-38BEAE70,OWN-16A01EE5,Kia,Picanto,2021,Sedan,Compliant,2023-09-23,2024-09-22,0.0,In-person,,Always Compliant,"Beitbridge, Matabeleland North",Rural,Low,1,2,3.24,1.7,0.224,Agent,2024-06-20,271,2,20.22,2.07,6,2,3,0.6666666666666666,0.3257752584194732,0.4,0.7,0.9136780650542119,True
VH-638CD262,OWN-9BCDDA0E,Hyundai,i10,2000,Motorcycle,Expired,2023-02-10,2022-07-17,0.0,In-person,,Always Compliant,"Marondera, Matabeleland South",,Middle,1,0,1.05,3.4,0.039,Bank Transfer,2023-12-08,301,4,23.18,6.44,12,4,23,1.3333333333333333,0.22707569189729904,0.6,0.5,0.731442869057548,False
VH-A509B649,OWN-C7648678,Kia,Rio,2017,Motorcycle,Non-compliant,2024-09-30,2024-09-17,0.0,Online,OneMoney,Always Compliant,"Harare, Manicaland",Urban,High,2,0,0.0,,0.882,Agent,2025-10-03,368,5,18.29,0.0,10,4,8,1.6666666666666667,0.39013004334778256,0.4,0.3,1.0,False
VH-248695BF,OWN-5A3263E6,Great Wall,Steed,2002,Minivan,Compliant,2022-10-30,2023-10-30,2316.53,Online,Innbucks,Frequently Non-compliant,"Chitungwiza, Mashonaland East",,Very High,1,3,0.0,,0.544,Cash,2024-05-01,549,3,14.33,0.0,5,2,22,1.0,0.5221740580193397,0.0,0.5,1.0,True
VH-302440D6,OWN-C4CE02B9,Great Wall,Steed,2005,Sedan,Compliant,2023-11-04,2024-11-03,0.0,Agent,,Always Compliant,"Kariba, Matabeleland North",,Very High,1,4,5.08,4.7,0.506,Mobile Money,2025-08-23,658,1,9.6,13.84,8,3,20,0.3333333333333333,0.679893297765922,0.8,0.5,0.42285237698081735,True
VH-181F62B4,OWN-1E345347,Foton,Sauvana,2001,Motorcycle,Compliant,2024-08-29,2025-08-29,0.0,Agent,,Occasional Late,"Chiredzi, Matabeleland South",,High,3,1,0.89,4.0,0.39,Bank Transfer,2025-11-10,438,2,20.57,13.66,11,4,24,0.6666666666666666,0.31410470156718906,0.6,0.5,0.4303586321934946,True
VH-E6FE0C3C,OWN-976D8DC8,Toyota,Hilux,2005,Truck,Compliant,2023-12-24,2024-12-23,1293.47,Online,OneMoney,Occasional Late,"Redcliff, Manicaland",Rural,Nan,1,0,,1.7,0.247,Mobile Money,2024-10-23,304,5,15.98,0.0,10,4,19,1.6666666666666667,0.46715571857285754,0.8,0.7,1.0,True
VH-225A90E0,OWN-90A33DB3,Haval,H9,2012,Motorcycle,Expired,2023-11-20,2023-05-29,0.0,Agent,,Frequently Non-compliant,"Masvingo, Mashonaland Central",Rural,High,2,1,1.9,,0.945,Cash,2024-04-03,135,1,29.06,4.12,4,2,12,0.3333333333333333,0.031010336778926284,0.0,0.7,0.8281901584653878,False
VH-B4BFE66F,OWN-ED54922A,Haval,H6,2022,Suv,Non-compliant,2024-06-16,2024-09-08,4309.23,Online,OneMoney,Frequently Non-compliant,"Marondera, Matabeleland South",Rural,High,1,0,0.0,2.1,0.386,Bank Transfer,2024-10-28,134,2,0.47,0.0,10,4,2,0.6666666666666666,0.98432810936979,0.6,0.7,1.0,False
VH-A2BEF097,OWN-137A2F11,Audi,Q7,2024,Minivan,Compliant,2023-02-28,2024-02-28,3134.74,Online,Zinara Portal,Always Compliant,"Norton, Mashonaland East",Urban,Nan,4,2,0.0,,0.199,Agent,2025-01-01,673,4,7.08,0.0,1,1,1,1.3333333333333333,0.7639213071023674,0.4,0.3,1.0,True
VH-8BB6B9DE,OWN-D641FBC3,Ford,Ranger,2011,Suv,Compliant,2024-03-16,2025-03-16,0.0,Online,Paynow,Always Compliant,"Zvishavane, Mashonaland East",Urban,Nan,2,0,0.0,3.9,0.951,Online,2024-08-03,140,1,23.96,0.0,8,3,13,0.3333333333333333,0.20106702234078022,1.0,0.3,1.0,True
VH-9F6E6B75,OWN-5AF4AAE3,Chevrolet,Cruze,2001,Sedan,Compliant,2023-09-03,2024-09-02,0.0,Agent,,Frequently Non-compliant,"Kariba, Mashonaland East",Urban,Very High,2,0,1.83,,0.592,Cash,2024-01-22,141,4,1.8,17.58,1,1,23,1.3333333333333333,0.9399799933311104,0.0,0.3,0.2668890742285238,True
VH-9E9AC5CC,OWN-D02C321C,Honda,Fit,2000,Truck,Non-compliant,2022-09-27,2023-09-24,0.0,Agent,,Frequently Non-compliant,"Chegutu, Manicaland",Urban,Very High,1,0,4.68,,0.416,Cash,2024-05-20,601,4,13.27,7.17,5,2,24,1.3333333333333333,0.5575191730576858,0.0,0.3,0.7010008340283569,False
VH-7A3DC77D,OWN-3E349EFA,Mitsubishi,Pajero,2015,Minivan,Expired,2023-02-13,2022-05-11,0.0,Agent,,Occasional Late,"Marondera, Matabeleland South",,High,3,0,6.47,,0.502,Agent,2025-11-10,1001,4,27.31,23.22,11,4,10,1.3333333333333333,0.08936312104034683,0.4,0.5,0.03169307756463724,False
VH-035F7F49,OWN-18ACC141,Kia,Rio,2000,Suv,Compliant,2023-11-16,2024-11-15,0.0,In-person,,Occasional Late,"Harare, Harare",Urban,Middle,2,2,7.69,1.5,0.326,Agent,2024-12-31,411,0,0.0,5.0,12,4,24,0.0,1.0,0.4,0.3,0.7914929107589658,True
VH-7911BF58,OWN-B08AB66A,Audi,Q5,2015,Sedan,Compliant,2023-09-18,2024-09-17,0.0,Online,Telecash,Occasional Late,"Hwange, Mashonaland Central",Rural,Very High,1,0,0.0,1.6,0.963,Mobile Money,2025-11-10,784,3,13.47,0.0,11,4,10,1.0,0.5508502834278093,0.8,0.7,1.0,True
VH-918A518A,OWN-356BFC3A,Chevrolet,Trailblazer,2009,Minivan,Compliant,2023-04-23,2024-04-22,0.0,Agent,,Occasional Late,"Bindura, Manicaland",Rural,Low,2,3,,,0.543,Online,2024-10-31,557,5,4.01,20.07,10,4,15,1.6666666666666667,0.8662887629209737,1.0,0.7,0.1630525437864887,True
VH-953C0D68,OWN-70F37C28,Honda,Civic,2019,Suv,Compliant,2025-05-10,2026-05-10,0.0,In-person,,Occasional Late,"Chiredzi, Harare",Rural,Nan,1,0,3.62,1.1,0.165,Cash,2025-08-08,90,3,15.56,2.09,8,3,6,1.0,0.48116038679559847,0.0,0.7,0.9128440366972477,True
VH-8C5F6CE0,OWN-60CDFDD0,Chevrolet,Spark,2005,Truck,Compliant,2023-03-10,,0.0,Online,Zinara Portal,Always Compliant,"Victoria Falls, Matabeleland North",,High,1,0,0.0,4.4,0.742,Cash,2024-11-04,605,5,16.61,0.0,11,4,19,1.6666666666666667,0.4461487162387462,0.0,0.5,1.0,True
VH-300EEB50,OWN-50FDA958,Mazda,323,2001,Hatchback,Compliant,,2026-02-10,0.0,Online,Innbucks,Occasional Late,"Kwekwe, Matabeleland North",Urban,Middle,4,0,0.0,4.8,0.926,Agent,2025-05-15,94,1,5.18,0.0,5,2,24,0.3333333333333333,0.8272757585861954,0.4,0.3,1.0,True
VH-67D66672,OWN-F0E268B8,Haval,Jolion,2019,Suv,Expired,2023-09-01,2022-09-29,0.0,Online,Telecash,Always Compliant,"Shurugwi, Masvingo",Urban,Middle,1,0,0.0,3.8,0.245,Bank Transfer,2024-08-30,364,4,6.1,0.0,8,3,5,1.3333333333333333,0.7965988662887629,0.6,0.3,1.0,False
VH-1E5D43CA,OWN-B1F3E083,Great Wall,Hover,2008,Pickup,Compliant,2023-10-14,2024-10-13,0.0,In-person,,Always Compliant,"Mutare, Matabeleland North",Rural,High,3,0,4.78,3.0,0.715,Online,2024-06-24,254,1,26.8,14.49,6,2,16,0.3333333333333333,0.10636878959653207,1.0,0.7,0.39574645537948294,True
VH-A6BA6BE9,OWN-0E184FD8,Haval,H9,2000,Suv,Compliant,2024-09-11,2025-09-11,1270.12,Online,OneMoney,Occasional Late,"Ruwa, Manicaland",,Low,1,0,,1.6,0.951,Bank Transfer,2025-09-15,369,1,3.92,0.0,9,3,25,0.3333333333333333,0.8692897632544181,0.6,0.5,1.0,True
VH-953C0D68,OWN-E7A41D9D,Toyota,Hilux,2004,Motorcycle,Non-compliant,2024-02-03,2024-04-09,907.67,Online,OneMoney,Always Compliant,"Chegutu, Masvingo",Rural,Very High,2,0,,2.4,0.211,Agent,2025-09-16,591,5,15.43,0.0,9,3,21,1.6666666666666667,0.48549516505501833,0.4,0.7,1.0,False
VH-4D0497F8,OWN-BF3670B5,Mitsubishi,Pajero,2020,Hatchback,Compliant,2024-02-26,2025-02-25,0.0,Online,Telecash,Always Compliant,"Zvishavane, Harare",Urban,High,1,0,0.0,1.7,0.21,Bank Transfer,2025-01-30,339,0,0.0,0.0,1,1,5,0.0,1.0,0.6,0.3,1.0,True
VH-D6089775,OWN-00A9D488,Toyota,Fortuner,2020,Hatchback,Compliant,2025-06-15,2026-06-15,0.0,Online,Telecash,Occasional Late,"Kwekwe, Midlands",Rural,Middle,1,1,0.0,3.3,0.992,Online,2025-10-17,124,1,20.6,0.0,10,4,5,0.3333333333333333,0.3131043681227075,1.0,0.7,1.0,True
VH-B28954B7,OWN-35BE0265,Foton,Tunland,2019,Sedan,Compliant,2025-01-11,2026-01-11,0.0,Online,OneMoney,Occasional Late,"Gweru, Masvingo",Urban,Very High,1,1,0.0,,0.606,Online,2025-06-08,148,0,0.0,0.0,6,2,6,0.0,1.0,1.0,0.3,1.0,True
VH-C8E932D0,OWN-3DD3C8B8,Mazda,323,2012,Sedan,Compliant,2024-06-09,2025-06-09,0.0,Online,OneMoney,Occasional Late,"Gweru, Manicaland",Urban,Middle,1,1,0.0,1.1,0.572,Cash,2025-10-09,487,3,10.12,0.0,10,4,13,1.0,0.6625541847282428,0.0,0.3,1.0,True
VH-953C0D68,OWN-401A3E4E,Great Wall,Wingle,2021,Suv,Compliant,2024-06-30,,0.0,Online,OneMoney,Occasional Late,"Beitbridge, Mashonaland East",Rural,Middle,4,1,0.0,2.3,0.135,Bank Transfer,2025-01-26,210,2,11.27,0.0,1,1,4,0.6666666666666666,0.6242080693564521,0.6,0.7,1.0,True
VH-E3A54DA7,OWN-5B07BD17,Toyota,Land Cruiser,2022,Motorcycle,Compliant,2023-10-05,2024-10-04,56.12,Online,Telecash,Occasional Late,"Chegutu, Mashonaland West",Rural,High,1,1,0.0,1.1,0.097,Cash,2025-11-10,767,0,0.0,0.0,11,4,3,0.0,1.0,0.0,0.7,1.0,True
VH-B5310221,OWN-0911AB3B,Honda,Accord,2006,Pickup,Compliant,2023-11-01,2024-10-31,0.0,Agent,,Frequently Non-compliant,"Chegutu, Matabeleland South",,Middle,1,2,7.56,2.7,0.362,Mobile Money,2024-10-10,344,3,6.92,11.88,10,4,18,1.0,0.7692564188062687,0.8,0.5,0.5045871559633027,True
VH-086A6B19,OWN-124BE89C,Ford,Everest,2019,Hatchback,Non-compliant,2024-05-01,2024-11-05,0.0,In-person,,Always Compliant,"Bulawayo, Matabeleland North",Rural,Low,1,0,6.95,4.3,0.684,Online,2025-08-15,471,1,21.04,20.79,8,3,6,0.3333333333333333,0.29843281093697893,1.0,0.7,0.1330275229357799,False
VH-332D2841,OWN-0D2F2476,Ford,Everest,2001,Sedan,Expired,2023-04-02,2022-06-17,0.0,Agent,,Occasional Late,"Harare, Midlands",,High,1,0,5.17,2.5,0.425,Mobile Money,2024-09-21,538,1,7.54,20.2,9,3,23,0.3333333333333333,0.7485828609536512,0.8,0.5,0.15763135946622187,False
VH-4E50591A,OWN-89AABB01,Honda,Accord,2014,Pickup,Compliant,2024-01-03,2025-01-02,,Online,OneMoney,Always Compliant,"Harare, Bulawayo",Urban,Middle,1,2,0.0,1.4,0.162,Bank Transfer,2025-07-12,556,0,0.0,0.0,7,3,11,0.0,1.0,0.6,0.3,1.0,True
VH-0FF8BF7E,OWN-1D901F1E,Great Wall,Wingle,2016,Sedan,Compliant,2024-01-13,2025-01-12,0.0,In-person,,Always Compliant,"Shurugwi, Mashonaland West",,Middle,2,0,3.98,,0.054,Mobile Money,2024-03-14,61,2,2.39,1.15,3,1,8,0.6666666666666666,0.9203067689229744,0.8,0.5,0.9520433694745621,True
VH-541EC11C,OWN-1B112FB1,BMW,X3,2016,Truck,Non-compliant,2024-12-20,2025-11-15,0.0,Agent,,Occasional Late,"Victoria Falls, Mashonaland East",Urban,High,1,0,4.49,3.0,0.205,Bank Transfer,2025-05-15,146,0,0.0,8.01,5,2,9,0.0,1.0,0.6,0.3,0.6659716430358633,False
VH-A7B3698E,OWN-4E6CD6E0,Isuzu,MU-X,2012,Suv,Non-compliant,2024-02-20,2024-03-01,0.0,In-person,,Always Compliant,"Beitbridge, Mashonaland East",,Very High,1,0,57.5,,0.415,Online,2024-08-20,182,2,28.95,15.04,8,3,12,0.6666666666666666,0.03467822607535842,1.0,0.5,0.3728106755629692,False
VH-B32A3CC7,OWN-73AB91FF,Toyota,Hilux,2003,Sedan,Compliant,2024-09-21,2025-09-21,0.0,In-person,,Always Compliant,"Beitbridge, Midlands",,Low,3,0,4.58,3.8,0.696,Bank Transfer,2025-07-06,288,0,0.0,7.56,7,3,22,0.0,1.0,0.6,0.5,0.6847372810675563,True
VH-DEAA32AD,OWN-0DABBC1C,Nissan,Sunny,2005,Sedan,Compliant,2023-04-18,2024-04-17,0.0,Agent,,Occasional Late,"Chinhoyi, Midlands",Rural,Very High,2,0,6.37,,0.59,Online,2024-03-17,334,3,11.47,13.36,3,1,19,1.0,0.6175391797265755,1.0,0.7,0.4428690575479567,True
VH-35580D48,OWN-308EBF59,BMW,3 Series,2013,Pickup,Compliant,2024-04-13,2025-04-13,0.0,In-person,,Occasional Late,"Mutare, Manicaland",Urban,Very High,1,0,6.22,3.7,0.595,Bank Transfer,2025-09-21,526,4,27.36,23.9,9,3,12,1.3333333333333333,0.08769589863287763,0.6,0.3,0.0033361134278566684,True
VH-4CFC1293,OWN-FA78D4FA,Chevrolet,Spark,2002,Minivan,Non-compliant,2023-07-16,2023-06-29,0.0,Online,Paynow,Always Compliant,"Chinhoyi, Manicaland",,Low,1,0,0.0,,0.665,Online,2024-01-04,172,5,24.1,0.0,1,1,22,1.6666666666666667,0.1963987995998665,1.0,0.5,1.0,False
VH-954DB93D,OWN-B0DE2EA2,Volkswagen,Polo,2017,Motorcycle,Compliant,2022-06-15,2023-06-15,0.0,Online,OneMoney,Always Compliant,"Chitungwiza, Mashonaland Central",,Middle,3,5,0.0,1.1,0.836,Bank Transfer,2024-02-20,615,5,17.63,0.0,2,1,7,1.6666666666666667,0.4121373791263755,0.6,0.5,1.0,True
VH-D2DF33FC,OWN-2436F8B3,BMW,3 Series,2002,Hatchback,Compliant,2024-12-28,2025-12-28,2283.89,Online,Innbucks,Always Compliant,"Zvishavane, Mashonaland East",,Middle,2,0,0.0,2.8,0.012,Mobile Money,2025-05-30,153,0,0.0,0.0,5,2,23,0.0,1.0,0.8,0.5,1.0,True
VH-2C3ADA49,OWN-08BF97A6,Toyota,Camry,2017,Sedan,Compliant,2025-01-05,2026-01-05,0.0,Online,OneMoney,Occasional Late,"Bindura, Matabeleland North",,Low,3,0,0.0,3.0,0.5,Bank Transfer,2025-08-07,214,2,23.74,0.0,8,3,8,0.6666666666666666,0.2084028009336446,0.6,0.5,1.0,True
VH-03FCAA1D,OWN-F65F12DA,Kia,Sorento,2014,Minivan,Expired,2022-07-25,2021-08-18,0.0,In-person,,Always Compliant,"Lupane, Masvingo",Rural,High,4,0,5.85,1.4,0.427,Cash,2023-12-25,518,4,19.27,4.25,12,4,9,1.3333333333333333,0.3574524841613871,0.0,0.7,0.822768974145121,False
VH-DA251670,OWN-8030C8AF,BMW,5 Series,2010,Minivan,Non-compliant,2022-11-11,2023-09-14,0.0,In-person,,Always Compliant,"Zvishavane, Mashonaland West",Urban,Very High,2,0,7.14,2.5,0.249,Agent,2024-07-27,624,4,12.88,6.38,7,3,14,1.3333333333333333,0.5705235078359452,0.4,0.3,0.7339449541284404,False
VH-EAB4B5B9,OWN-5C757B28,JAC,S2,2004,Sedan,Compliant,2024-05-30,2025-05-30,754.58,In-person,,Always Compliant,"Beitbridge, Harare",Urban,Very High,1,0,6.69,,0.968,Mobile Money,2025-07-29,425,2,16.04,12.78,7,3,21,0.6666666666666666,0.4651550516838946,0.8,0.3,0.4670558798999166,True
VH-D6B90B98,OWN-AA9CCD1C,JAC,T6,2019,Sedan,Compliant,2023-11-18,,0.0,Online,Zinara Portal,Always Compliant,"Bindura, Manicaland",,Low,1,0,0.0,3.3,0.757,Mobile Money,2025-06-09,569,2,19.84,0.0,6,2,6,0.6666666666666666,0.3384461487162387,0.8,0.5,1.0,True
VH-C252F517,OWN-2A6C2B2B,Mitsubishi,Pajero,2022,Pickup,Compliant,2024-08-20,2025-08-20,1741.56,Agent,,Occasional Late,"Mutare, Mashonaland Central",Urban,Low,1,0,,4.6,0.36,Agent,2024-09-19,30,2,14.87,6.29,9,3,2,0.6666666666666666,0.5041680560186729,0.4,0.3,0.7376980817347789,True
